"age","genename","measurement","percent"
18,"CDH2",1,0.0727
19,"CDH2",0.621528658821574,0.04445
20,"CDH2",0.540388468456889,0.0361
21,"CDH2",0.529588110529262,0.03315
22,"CDH2",0.587720468036972,0.0393666666666667
23,"CDH2",0.60175931651141,0.0336
11,"NES",0.500194326871839,0.66925
12,"NES",0.796808771382822,0.78135
13,"NES",0.641791046329288,0.724533333333333
14,"NES",1,0.8459
15,"NES",0.372803449105626,0.652566666666667
16,"NES",0.26331457290265,0.627366666666667
17,"NES",0.401380124514501,0.706933333333333
18,"NES",0.0915065805430288,0.5693
19,"NES",0.053791954123434,0.51425
20,"NES",0.260550623640215,0.6452
21,"NES",0.246261327755504,0.65505
22,"NES",0,0.4732
23,"NES",0.211164953412762,0.67145
11,"RBFOX3",0.149634946682767,0.00455
12,"RBFOX3",0,0.0048
13,"RBFOX3",0.139663587888899,0.00836666666666667
14,"RBFOX3",0.575727016940922,0.0125666666666667
15,"RBFOX3",0.496483452112866,0.00993333333333333
16,"RBFOX3",0.315823766735856,0.00753333333333333
17,"RBFOX3",0.744022164332899,0.0108
18,"RBFOX3",0.478421792979455,0.0071
19,"RBFOX3",0.445842225043322,0.00835
20,"RBFOX3",0.239763350618706,0.0033
21,"RBFOX3",0.453603014378731,0.0035
22,"RBFOX3",0.0345208903444664,0.00346666666666667
23,"RBFOX3",1,0.00685
11,"NEUROD1",0.545144628393794,0.26875
12,"NEUROD1",0.807189604012282,0.37585
13,"NEUROD1",0.633057846921075,0.2986
14,"NEUROD1",1,0.438066666666667
15,"NEUROD1",0.793106942343658,0.355966666666667
16,"NEUROD1",0.565678394846202,0.279733333333333
17,"NEUROD1",0.849475838350022,0.3869
18,"NEUROD1",0.182687922221227,0.134
19,"NEUROD1",0.154891771124303,0.12675
20,"NEUROD1",0.0603052324839445,0.0892
21,"NEUROD1",0.0986192622447847,0.09905
22,"NEUROD1",0.542655442053887,0.288966666666667
23,"NEUROD1",0,0.0761
11,"OLIG2",0.764028720124067,0.3465
12,"OLIG2",1,0.47255
13,"OLIG2",0.327005596911961,0.132866666666667
14,"OLIG2",0.72370175095669,0.330033333333333
15,"OLIG2",0.576829976886246,0.262233333333333
16,"OLIG2",0.435768793765629,0.1795
17,"OLIG2",0.347850519869069,0.141166666666667
18,"OLIG2",0,0.0069
19,"OLIG2",0.0516100106773467,0.03065
20,"OLIG2",0.250153280159841,0.09335
21,"OLIG2",0.214596777739809,0.0872
22,"OLIG2",0.031999625191647,0.0281666666666667
23,"OLIG2",0.0626693321197686,0.03705
11,"NGFR",0.0666047081117811,0.1078
12,"NGFR",0.0434622976566718,0.1037
13,"NGFR",0,0.0902333333333333
14,"NGFR",0.115151685409649,0.114166666666667
15,"NGFR",0.155080882184998,0.156266666666667
16,"NGFR",0.161994880457003,0.184833333333333
17,"NGFR",0.204433964206386,0.199433333333333
18,"NGFR",0.290402562727929,0.2605
19,"NGFR",0.359093092916305,0.2731
20,"NGFR",0.410870900156534,0.29055
21,"NGFR",0.613466757610745,0.35985
22,"NGFR",0.545113533029531,0.3213
23,"NGFR",1,0.5062
11,"PAX6",0.238296967052938,0.16965
12,"PAX6",0.315971632989508,0.1875
13,"PAX6",0,0.1143
14,"PAX6",0.267765527872342,0.171266666666667
15,"PAX6",0.581405042133497,0.212933333333333
16,"PAX6",0.966132363303381,0.303466666666667
17,"PAX6",0.980826333361993,0.3026
18,"PAX6",0.640550692148825,0.23075
19,"PAX6",0.910365499441218,0.27675
20,"PAX6",1,0.28805
21,"PAX6",0.769396897748213,0.24325
22,"PAX6",0.627451655411285,0.235433333333333
23,"PAX6",0.662292183913866,0.2251
11,"PDGFRA",0.0989368248044421,0.01355
12,"PDGFRA",0,0.0106
13,"PDGFRA",0.375578342209792,0.0321666666666667
14,"PDGFRA",0.546120351100319,0.0461
15,"PDGFRA",0.687051992129575,0.0572333333333333
16,"PDGFRA",0.59507357813339,0.0484666666666667
17,"PDGFRA",0.103887026428965,0.0182666666666667
18,"PDGFRA",0.0751589137306584,0.01785
19,"PDGFRA",0.270643147154222,0.03055
20,"PDGFRA",0.390122738017038,0.03485
21,"PDGFRA",0.402858975906359,0.035
22,"PDGFRA",1,0.0783333333333333
23,"PDGFRA",0.783752333305054,0.0666
11,"PDGFRB",0.0778481389179313,0.0935
12,"PDGFRB",0.425249964398622,0.1732
13,"PDGFRB",0.169455654635341,0.119166666666667
14,"PDGFRB",1,0.407066666666667
15,"PDGFRB",0.199999007727743,0.129966666666667
16,"PDGFRB",0,0.0803333333333333
17,"PDGFRB",0.567267292921005,0.235366666666667
18,"PDGFRB",0.0902168913974293,0.0618
19,"PDGFRB",0.135894275846965,0.1043
20,"PDGFRB",0.104670761198394,0.1107
21,"PDGFRB",0.232169041138935,0.14675
22,"PDGFRB",0.268537644449373,0.137033333333333
23,"PDGFRB",0.215098968731719,0.0914
11,"PECAM1",0.111583463396171,0.0658
12,"PECAM1",0.184249261687479,0.0905
13,"PECAM1",0,0.0334
14,"PECAM1",0.365886694817923,0.158566666666667
15,"PECAM1",0.510682794195451,0.2234
16,"PECAM1",0.52754178971251,0.211533333333333
17,"PECAM1",0.485536339785658,0.201466666666667
18,"PECAM1",0.109441500459777,0.0166
19,"PECAM1",0.175741247338279,0.09255
20,"PECAM1",0.785871720316111,0.319
21,"PECAM1",0.942587191986671,0.38085
22,"PECAM1",0.339183418028777,0.111566666666667
23,"PECAM1",1,0.4127
11,"PROM1",0.740031966801943,0.17425
12,"PROM1",0.00589045479769821,0.0999
13,"PROM1",0.262856975204492,0.128033333333333
14,"PROM1",0.558288730895343,0.181733333333333
15,"PROM1",0.598595773187759,0.155966666666667
16,"PROM1",0.533328935565613,0.1537
17,"PROM1",1,0.224266666666667
18,"PROM1",0.699096940732669,0.1914
19,"PROM1",0.741994292692263,0.1707
20,"PROM1",0.324787371060837,0.13665
21,"PROM1",0.209511876708896,0.1265
22,"PROM1",0.227228396627517,0.136133333333333
23,"PROM1",0,0.1085
11,"SOX1",0.0645134330433276,0.05695
12,"SOX1",0,0.05015
13,"SOX1",0.441140338021069,0.0923333333333333
14,"SOX1",0.66158318579263,0.115233333333333
15,"SOX1",1,0.1431
16,"SOX1",0.840171794737963,0.126
17,"SOX1",0.355907189715202,0.0872333333333333
18,"SOX1",0.444284440828747,0.10095
19,"SOX1",0.205878477122723,0.07065
20,"SOX1",0.127310910826867,0.06245
21,"SOX1",0.108494108445777,0.0589
22,"SOX1",0.341934178877551,0.0823666666666667
23,"SOX1",0.0495625790733765,0.0548
11,"SOX10",0.620315291260375,0.00625
12,"SOX10",0.674873354753512,0.00505
13,"SOX10",0.357323295462114,0.00703333333333333
14,"SOX10",1,0.0228
15,"SOX10",0.668212733433788,0.0184
16,"SOX10",0.621813995644669,0.0194333333333333
17,"SOX10",0.654076086013107,0.0160333333333333
18,"SOX10",0.575935631462426,0.02365
19,"SOX10",0.279906948257731,0.01665
20,"SOX10",0.162121670465563,0.0152
21,"SOX10",0.0608593534644137,0.01025
22,"SOX10",0.141923449575012,0.00916666666666667
23,"SOX10",0,0.00705
11,"SOX2",0.812773990890591,0.02525
12,"SOX2",0.55430535754494,0.0225
13,"SOX2",0.632313877424973,0.0118
14,"SOX2",1,0.0376333333333333
15,"SOX2",0.690844128555405,0.0162
16,"SOX2",0.657952064843411,0.0152
17,"SOX2",0,0.00843333333333333
18,"SOX2",0.292471861986501,0.00795
19,"SOX2",0.0470050595558683,0.01255
20,"SOX2",0.288166624999945,0.00665
21,"SOX2",0.19816018537824,0.00605
22,"SOX2",0.126608309203439,0.00803333333333333
23,"SOX2",0.24642127020902,0.0087
11,"FUT4",0.830299431377742,0.00585
12,"FUT4",1,0.00775
13,"FUT4",0.194435206275241,0.000233333333333333
14,"FUT4",0.512902485090834,0.00366666666666667
15,"FUT4",0.409365891182406,0.0031
16,"FUT4",0.238159941660073,0.000666666666666667
17,"FUT4",0.328537301597428,0.00413333333333333
18,"FUT4",0,0.00015
19,"FUT4",0.159912126410428,0.0037
20,"FUT4",0.499590599736306,0.00685
21,"FUT4",0.466143354037956,0.0076
22,"FUT4",0.0880154620020679,0.00236666666666667
23,"FUT4",0.29341075331334,0.00325
11,"TBR1",0.56841454523877,0.0175
12,"TBR1",0.488871304180095,0.0101
13,"TBR1",0.787049042158118,0.0481
14,"TBR1",1,0.0385333333333333
15,"TBR1",0.870835617388385,0.0530666666666667
16,"TBR1",0.638781471641497,0.0331
17,"TBR1",0.111675218400499,0.0109333333333333
18,"TBR1",0,0.00905
19,"TBR1",0.0379564538389412,0.0191
20,"TBR1",0.808241141767852,0.0531
21,"TBR1",0.692173081875696,0.04355
22,"TBR1",0.236882211985991,0.025
23,"TBR1",0.678315380142159,0.04805
11,"EOMES",0.760821428631655,0.38755
12,"EOMES",1,0.45255
13,"EOMES",0.318407897620562,0.257033333333333
14,"EOMES",0.737660937777788,0.353166666666667
15,"EOMES",0.659945118920396,0.3322
16,"EOMES",0.538015967556324,0.311966666666667
17,"EOMES",0.332381484377099,0.2417
18,"EOMES",0,0.1878
19,"EOMES",0.209204005538449,0.2582
20,"EOMES",0.567179336495004,0.32365
21,"EOMES",0.400196768610991,0.2728
22,"EOMES",0.000955799218392415,0.160633333333333
23,"EOMES",0.155816543748427,0.21345
11,"NTRK2",0.057146028034126,0.0288
12,"NTRK2",0.00293968654679229,0.01985
13,"NTRK2",0,0.0211666666666667
14,"NTRK2",0.122856965989806,0.0320666666666667
15,"NTRK2",0.246524391942089,0.0551
16,"NTRK2",0.218221294678854,0.0488
17,"NTRK2",0.604991574101455,0.119233333333333
18,"NTRK2",0.309096119124903,0.05835
19,"NTRK2",0.47248050724999,0.08715
20,"NTRK2",0.487873037336351,0.08955
21,"NTRK2",0.656614791854704,0.12075
22,"NTRK2",0.496294217843152,0.0887333333333333
23,"NTRK2",1,0.1782
11,"TUBB3",1,0.027
12,"TUBB3",0.925937207333314,0.04105
13,"TUBB3",0.487619290953173,0.00146666666666667
14,"TUBB3",0.250967163979846,0.0017
15,"TUBB3",0.462135218948924,0.00163333333333333
16,"TUBB3",0,0.0011
17,"TUBB3",0.691182830510161,0.00316666666666667
18,"TUBB3",0.162360119266346,0.00065
19,"TUBB3",0.466407706197075,0.00075
20,"TUBB3",0.0764419940900005,0.00065
21,"TUBB3",0.104627462688912,6e-04
22,"TUBB3",0.0548724868408527,5e-04
23,"TUBB3",0.208588189141905,0.00105
11,"VCAM1",0.793465581753515,0.09605
12,"VCAM1",1,0.12865
13,"VCAM1",0.249992783542038,0.0355666666666667
14,"VCAM1",0.528585613852499,0.0644333333333333
15,"VCAM1",0.277976704266111,0.0516666666666667
16,"VCAM1",0.361031340511618,0.0762
17,"VCAM1",0.469524459046821,0.0835
18,"VCAM1",0.578739925402108,0.11425
19,"VCAM1",0.31813989116849,0.07355
20,"VCAM1",0.450325028507234,0.07385
21,"VCAM1",0.333598834360356,0.05515
22,"VCAM1",0,0.0256666666666667
23,"VCAM1",0.222234185618383,0.0332
